nSeq,I1,I2,O1,O2,A1,A1_filtrado,A1_normalizado,Grupo,Estado
15,0,0,0,0,516,516,0.7312473685553892,11979.0,Contraido
0,0,0,0,0,516,516,0.7312473685553892,11979.0,Contraido
1,0,0,0,0,519,519,0.9910692125365062,11979.0,Contraido
2,0,0,0,0,521,519,0.9910692125365062,11979.0,Contraido
3,0,0,0,0,512,512,0.3848182432472332,11979.0,Contraido
4,0,0,0,0,504,504,-0.3080400073690785,11980.0,Relajado
5,0,0,0,0,502,504,-0.3080400073690785,11980.0,Relajado
6,0,0,0,0,505,504,-0.3080400073690785,11980.0,Relajado
7,0,0,0,0,504,504,-0.3080400073690785,11980.0,Relajado
8,0,0,0,0,502,504,-0.3080400073690785,11980.0,Relajado
9,0,0,0,0,509,509,0.1249963992661163,11981.0,Contraido
10,0,0,0,0,514,509,0.1249963992661163,11981.0,Contraido
11,0,0,0,0,506,512,0.3848182432472332,11981.0,Contraido
12,0,0,0,0,512,506,-0.1348254447150006,11982.0,Relajado
13,0,0,0,0,506,506,-0.1348254447150006,11982.0,Relajado
14,0,0,0,0,502,502,-0.4812545700231565,11982.0,Relajado
15,0,0,0,0,499,502,-0.4812545700231565,11982.0,Relajado
0,0,0,0,0,502,502,-0.4812545700231565,11982.0,Relajado
1,0,0,0,0,510,507,-0.0482181633879616,11982.0,Relajado
2,0,0,0,0,507,507,-0.0482181633879616,11982.0,Relajado
3,0,0,0,0,506,507,-0.0482181633879616,11982.0,Relajado
4,0,0,0,0,511,511,0.2982109619201943,11983.0,Contraido
5,0,0,0,0,517,517,0.8178546498824282,11983.0,Contraido
6,0,0,0,0,524,519,0.9910692125365062,11983.0,Contraido
7,0,0,0,0,519,519,0.9910692125365062,11983.0,Contraido
8,0,0,0,0,505,505,-0.2214327260420396,11984.0,Relajado
9,0,0,0,0,495,503,-0.3946472886961175,11984.0,Relajado
10,0,0,0,0,503,500,-0.6544691326772345,11984.0,Relajado
11,0,0,0,0,500,502,-0.4812545700231565,11984.0,Relajado
12,0,0,0,0,502,502,-0.4812545700231565,11984.0,Relajado
13,0,0,0,0,503,503,-0.3946472886961175,11984.0,Relajado
14,0,0,0,0,514,514,0.5580328059013112,11985.0,Contraido
15,0,0,0,0,514,514,0.5580328059013112,11985.0,Contraido
0,0,0,0,0,511,511,0.2982109619201943,11985.0,Contraido
1,0,0,0,0,511,511,0.2982109619201943,11985.0,Contraido
2,0,0,0,0,510,510,0.2116036805931553,11985.0,Contraido
3,0,0,0,0,502,502,-0.4812545700231565,11986.0,Relajado
4,0,0,0,0,499,499,-0.7410764140042735,11986.0,Relajado
5,0,0,0,0,493,496,-1.0008982579853904,11986.0,Relajado
6,0,0,0,0,496,496,-1.0008982579853904,11986.0,Relajado
7,0,0,0,0,497,497,-0.9142909766583516,11986.0,Relajado
8,0,0,0,0,509,509,0.1249963992661163,11987.0,Contraido
9,0,0,0,0,525,525,1.51071290049874,11987.0,Contraido
10,0,0,0,0,525,525,1.51071290049874,11987.0,Contraido
11,0,0,0,0,516,516,0.7312473685553892,11987.0,Contraido
12,0,0,0,0,507,514,0.5580328059013112,11987.0,Contraido
13,0,0,0,0,514,507,-0.0482181633879616,11988.0,Relajado
14,0,0,0,0,504,504,-0.3080400073690785,11988.0,Relajado
15,0,0,0,0,503,504,-0.3080400073690785,11988.0,Relajado
0,0,0,0,0,504,504,-0.3080400073690785,11988.0,Relajado
1,0,0,0,0,505,505,-0.2214327260420396,11988.0,Relajado
2,0,0,0,0,507,507,-0.0482181633879616,11988.0,Relajado
3,0,0,0,0,509,507,-0.0482181633879616,11988.0,Relajado
4,0,0,0,0,503,503,-0.3946472886961175,11988.0,Relajado
5,0,0,0,0,497,497,-0.9142909766583516,11988.0,Relajado
6,0,0,0,0,493,497,-0.9142909766583516,11988.0,Relajado
7,0,0,0,0,504,504,-0.3080400073690785,11988.0,Relajado
8,0,0,0,0,515,515,0.6446400872283502,11989.0,Contraido
9,0,0,0,0,518,518,0.9044619312094672,11989.0,Contraido
10,0,0,0,0,531,527,1.683927463152818,11989.0,Contraido
11,0,0,0,0,527,527,1.683927463152818,11989.0,Contraido
12,0,0,0,0,513,513,0.4714255245742722,11989.0,Contraido
13,0,0,0,0,505,510,0.2116036805931553,11989.0,Contraido
14,0,0,0,0,510,510,0.2116036805931553,11989.0,Contraido
15,0,0,0,0,512,511,0.2982109619201943,11989.0,Contraido
0,0,0,0,0,511,511,0.2982109619201943,11989.0,Contraido
1,0,0,0,0,498,505,-0.2214327260420396,11990.0,Relajado
2,0,0,0,0,505,502,-0.4812545700231565,11990.0,Relajado
3,0,0,0,0,502,504,-0.3080400073690785,11990.0,Relajado
4,0,0,0,0,504,502,-0.4812545700231565,11990.0,Relajado
5,0,0,0,0,501,502,-0.4812545700231565,11990.0,Relajado
6,0,0,0,0,502,502,-0.4812545700231565,11990.0,Relajado
7,0,0,0,0,502,502,-0.4812545700231565,11990.0,Relajado
8,0,0,0,0,506,506,-0.1348254447150006,11990.0,Relajado
9,0,0,0,0,508,508,0.0383891179390773,11991.0,Contraido
10,0,0,0,0,513,513,0.4714255245742722,11991.0,Contraido
11,0,0,0,0,516,513,0.4714255245742722,11991.0,Contraido
12,0,0,0,0,510,513,0.4714255245742722,11991.0,Contraido
13,0,0,0,0,513,513,0.4714255245742722,11991.0,Contraido
14,0,0,0,0,514,513,0.4714255245742722,11991.0,Contraido
15,0,0,0,0,504,504,-0.3080400073690785,11992.0,Relajado
0,0,0,0,0,502,504,-0.3080400073690785,11992.0,Relajado
1,0,0,0,0,504,504,-0.3080400073690785,11992.0,Relajado
2,0,0,0,0,508,505,-0.2214327260420396,11992.0,Relajado
3,0,0,0,0,505,508,0.0383891179390773,11993.0,Contraido
4,0,0,0,0,508,508,0.0383891179390773,11993.0,Contraido
5,0,0,0,0,514,513,0.4714255245742722,11993.0,Contraido
6,0,0,0,0,513,513,0.4714255245742722,11993.0,Contraido
7,0,0,0,0,508,508,0.0383891179390773,11993.0,Contraido
8,0,0,0,0,497,500,-0.6544691326772345,11994.0,Relajado
9,0,0,0,0,500,500,-0.6544691326772345,11994.0,Relajado
10,0,0,0,0,504,504,-0.3080400073690785,11994.0,Relajado
11,0,0,0,0,507,507,-0.0482181633879616,11994.0,Relajado
12,0,0,0,0,513,513,0.4714255245742722,11995.0,Contraido
13,0,0,0,0,513,513,0.4714255245742722,11995.0,Contraido
14,0,0,0,0,514,513,0.4714255245742722,11995.0,Contraido
15,0,0,0,0,508,508,0.0383891179390773,11995.0,Contraido
0,0,0,0,0,508,508,0.0383891179390773,11995.0,Contraido
1,0,0,0,0,508,508,0.0383891179390773,11995.0,Contraido
2,0,0,0,0,505,505,-0.2214327260420396,11996.0,Relajado
3,0,0,0,0,504,505,-0.2214327260420396,11996.0,Relajado
4,0,0,0,0,508,508,0.0383891179390773,11997.0,Contraido
5,0,0,0,0,516,510,0.2116036805931553,11997.0,Contraido
6,0,0,0,0,510,510,0.2116036805931553,11997.0,Contraido
7,0,0,0,0,505,509,0.1249963992661163,11997.0,Contraido
8,0,0,0,0,509,509,0.1249963992661163,11997.0,Contraido
9,0,0,0,0,510,509,0.1249963992661163,11997.0,Contraido
10,0,0,0,0,506,506,-0.1348254447150006,11998.0,Relajado
11,0,0,0,0,502,506,-0.1348254447150006,11998.0,Relajado
12,0,0,0,0,511,508,0.0383891179390773,11999.0,Contraido
13,0,0,0,0,508,511,0.2982109619201943,11999.0,Contraido
14,0,0,0,0,513,510,0.2116036805931553,11999.0,Contraido
15,0,0,0,0,510,510,0.2116036805931553,11999.0,Contraido
0,0,0,0,0,505,505,-0.2214327260420396,12000.0,Relajado
1,0,0,0,0,504,504,-0.3080400073690785,12000.0,Relajado
2,0,0,0,0,504,504,-0.3080400073690785,12000.0,Relajado
3,0,0,0,0,507,505,-0.2214327260420396,12000.0,Relajado
4,0,0,0,0,505,505,-0.2214327260420396,12000.0,Relajado
5,0,0,0,0,505,505,-0.2214327260420396,12000.0,Relajado
6,0,0,0,0,507,505,-0.2214327260420396,12000.0,Relajado
7,0,0,0,0,502,507,-0.0482181633879616,12000.0,Relajado
8,0,0,0,0,511,511,0.2982109619201943,12001.0,Contraido
9,0,0,0,0,511,511,0.2982109619201943,12001.0,Contraido
10,0,0,0,0,507,511,0.2982109619201943,12001.0,Contraido
11,0,0,0,0,511,511,0.2982109619201943,12001.0,Contraido
12,0,0,0,0,515,515,0.6446400872283502,12001.0,Contraido
13,0,0,0,0,519,517,0.8178546498824282,12001.0,Contraido
14,0,0,0,0,517,517,0.8178546498824282,12001.0,Contraido
15,0,0,0,0,514,514,0.5580328059013112,12001.0,Contraido
0,0,0,0,0,508,508,0.0383891179390773,12001.0,Contraido
1,0,0,0,0,505,508,0.0383891179390773,12001.0,Contraido
2,0,0,0,0,509,505,-0.2214327260420396,12002.0,Relajado
3,0,0,0,0,503,503,-0.3946472886961175,12002.0,Relajado
4,0,0,0,0,499,500,-0.6544691326772345,12002.0,Relajado
5,0,0,0,0,500,500,-0.6544691326772345,12002.0,Relajado
6,0,0,0,0,509,508,0.0383891179390773,12003.0,Contraido
7,0,0,0,0,508,509,0.1249963992661163,12003.0,Contraido
8,0,0,0,0,518,513,0.4714255245742722,12003.0,Contraido
9,0,0,0,0,513,513,0.4714255245742722,12003.0,Contraido
10,0,0,0,0,513,513,0.4714255245742722,12003.0,Contraido
11,0,0,0,0,504,506,-0.1348254447150006,12004.0,Relajado
12,0,0,0,0,506,505,-0.2214327260420396,12004.0,Relajado
13,0,0,0,0,505,506,-0.1348254447150006,12004.0,Relajado
14,0,0,0,0,509,505,-0.2214327260420396,12004.0,Relajado
15,0,0,0,0,505,505,-0.2214327260420396,12004.0,Relajado
0,0,0,0,0,503,505,-0.2214327260420396,12004.0,Relajado
1,0,0,0,0,506,506,-0.1348254447150006,12004.0,Relajado
2,0,0,0,0,508,508,0.0383891179390773,12005.0,Contraido
3,0,0,0,0,510,510,0.2116036805931553,12005.0,Contraido
4,0,0,0,0,514,510,0.2116036805931553,12005.0,Contraido
5,0,0,0,0,510,510,0.2116036805931553,12005.0,Contraido
6,0,0,0,0,501,501,-0.5678618513501955,12006.0,Relajado
7,0,0,0,0,491,491,-1.4339346646205853,12006.0,Relajado
8,0,0,0,0,489,491,-1.4339346646205853,12006.0,Relajado
9,0,0,0,0,492,492,-1.3473273832935464,12006.0,Relajado
10,0,0,0,0,494,494,-1.1741128206394684,12006.0,Relajado
11,0,0,0,0,506,506,-0.1348254447150006,12006.0,Relajado
12,0,0,0,0,527,527,1.683927463152818,12007.0,Contraido
13,0,0,0,0,547,544,3.1562512457124807,12007.0,Contraido
14,0,0,0,0,544,544,3.1562512457124807,12007.0,Contraido
15,0,0,0,0,528,528,1.770534744479857,12007.0,Contraido
0,0,0,0,0,507,507,-0.0482181633879616,12008.0,Relajado
1,0,0,0,0,506,506,-0.1348254447150006,12008.0,Relajado
2,0,0,0,0,501,501,-0.5678618513501955,12008.0,Relajado
3,0,0,0,0,497,497,-0.9142909766583516,12008.0,Relajado
4,0,0,0,0,494,496,-1.0008982579853904,12008.0,Relajado
5,0,0,0,0,496,496,-1.0008982579853904,12008.0,Relajado
6,0,0,0,0,505,504,-0.3080400073690785,12008.0,Relajado
7,0,0,0,0,504,505,-0.2214327260420396,12008.0,Relajado
8,0,0,0,0,510,510,0.2116036805931553,12009.0,Contraido
9,0,0,0,0,513,510,0.2116036805931553,12009.0,Contraido
10,0,0,0,0,505,505,-0.2214327260420396,12010.0,Relajado
11,0,0,0,0,501,501,-0.5678618513501955,12010.0,Relajado
12,0,0,0,0,499,501,-0.5678618513501955,12010.0,Relajado
13,0,0,0,0,504,504,-0.3080400073690785,12010.0,Relajado
14,0,0,0,0,509,507,-0.0482181633879616,12010.0,Relajado
15,0,0,0,0,507,507,-0.0482181633879616,12010.0,Relajado
0,0,0,0,0,506,507,-0.0482181633879616,12010.0,Relajado
1,0,0,0,0,510,510,0.2116036805931553,12011.0,Contraido
2,0,0,0,0,513,510,0.2116036805931553,12011.0,Contraido
3,0,0,0,0,501,512,0.3848182432472332,12011.0,Contraido
4,0,0,0,0,512,506,-0.1348254447150006,12012.0,Relajado
5,0,0,0,0,506,507,-0.0482181633879616,12012.0,Relajado
6,0,0,0,0,507,507,-0.0482181633879616,12012.0,Relajado
7,0,0,0,0,509,509,0.1249963992661163,12013.0,Contraido
8,0,0,0,0,512,512,0.3848182432472332,12013.0,Contraido
9,0,0,0,0,513,512,0.3848182432472332,12013.0,Contraido
10,0,0,0,0,507,507,-0.0482181633879616,12014.0,Relajado
