nSeq,I1,I2,O1,O2,A1,A1_filtrado,A1_normalizado,Grupo,Estado
6,0,0,0,0,505,508,0.0551411707897033,323.0,Contraido
7,0,0,0,0,508,508,0.0551411707897033,323.0,Contraido
8,0,0,0,0,509,508,0.0551411707897033,323.0,Contraido
9,0,0,0,0,508,508,0.0551411707897033,323.0,Contraido
10,0,0,0,0,507,508,0.0551411707897033,323.0,Contraido
11,0,0,0,0,508,507,-0.0270961393746701,324.0,Relajado
12,0,0,0,0,507,508,0.0551411707897033,325.0,Contraido
13,0,0,0,0,510,507,-0.0270961393746701,326.0,Relajado
14,0,0,0,0,507,508,0.0551411707897033,327.0,Contraido
15,0,0,0,0,508,508,0.0551411707897033,327.0,Contraido
0,0,0,0,0,510,510,0.2196157911184503,327.0,Contraido
1,0,0,0,0,510,510,0.2196157911184503,327.0,Contraido
2,0,0,0,0,511,511,0.3018531012828239,327.0,Contraido
3,0,0,0,0,511,511,0.3018531012828239,327.0,Contraido
4,0,0,0,0,514,511,0.3018531012828239,327.0,Contraido
5,0,0,0,0,509,509,0.1373784809540768,327.0,Contraido
6,0,0,0,0,506,506,-0.1093334495390436,328.0,Relajado
7,0,0,0,0,506,506,-0.1093334495390436,328.0,Relajado
8,0,0,0,0,509,507,-0.0270961393746701,328.0,Relajado
9,0,0,0,0,507,507,-0.0270961393746701,328.0,Relajado
10,0,0,0,0,503,504,-0.2738080698677906,328.0,Relajado
11,0,0,0,0,504,503,-0.3560453800321642,328.0,Relajado
12,0,0,0,0,503,504,-0.2738080698677906,328.0,Relajado
13,0,0,0,0,504,504,-0.2738080698677906,328.0,Relajado
14,0,0,0,0,506,506,-0.1093334495390436,328.0,Relajado
15,0,0,0,0,507,507,-0.0270961393746701,328.0,Relajado
0,0,0,0,0,507,507,-0.0270961393746701,328.0,Relajado
1,0,0,0,0,504,507,-0.0270961393746701,328.0,Relajado
2,0,0,0,0,507,505,-0.1915707597034171,328.0,Relajado
3,0,0,0,0,505,507,-0.0270961393746701,328.0,Relajado
4,0,0,0,0,507,507,-0.0270961393746701,328.0,Relajado
5,0,0,0,0,508,507,-0.0270961393746701,328.0,Relajado
6,0,0,0,0,505,505,-0.1915707597034171,328.0,Relajado
7,0,0,0,0,505,505,-0.1915707597034171,328.0,Relajado
8,0,0,0,0,502,504,-0.2738080698677906,328.0,Relajado
9,0,0,0,0,504,504,-0.2738080698677906,328.0,Relajado
10,0,0,0,0,507,504,-0.2738080698677906,328.0,Relajado
11,0,0,0,0,504,507,-0.0270961393746701,328.0,Relajado
12,0,0,0,0,509,509,0.1373784809540768,329.0,Contraido
13,0,0,0,0,511,509,0.1373784809540768,329.0,Contraido
14,0,0,0,0,509,509,0.1373784809540768,329.0,Contraido
15,0,0,0,0,507,507,-0.0270961393746701,330.0,Relajado
0,0,0,0,0,506,507,-0.0270961393746701,330.0,Relajado
1,0,0,0,0,508,508,0.0551411707897033,331.0,Contraido
2,0,0,0,0,509,508,0.0551411707897033,331.0,Contraido
3,0,0,0,0,507,509,0.1373784809540768,331.0,Contraido
4,0,0,0,0,509,509,0.1373784809540768,331.0,Contraido
5,0,0,0,0,509,509,0.1373784809540768,331.0,Contraido
6,0,0,0,0,507,507,-0.0270961393746701,332.0,Relajado
7,0,0,0,0,507,507,-0.0270961393746701,332.0,Relajado
8,0,0,0,0,508,507,-0.0270961393746701,332.0,Relajado
9,0,0,0,0,505,506,-0.1093334495390436,332.0,Relajado
10,0,0,0,0,506,506,-0.1093334495390436,332.0,Relajado
11,0,0,0,0,506,506,-0.1093334495390436,332.0,Relajado
12,0,0,0,0,506,506,-0.1093334495390436,332.0,Relajado
13,0,0,0,0,509,509,0.1373784809540768,333.0,Contraido
14,0,0,0,0,510,509,0.1373784809540768,333.0,Contraido
15,0,0,0,0,508,510,0.2196157911184503,333.0,Contraido
0,0,0,0,0,510,508,0.0551411707897033,333.0,Contraido
1,0,0,0,0,506,510,0.2196157911184503,333.0,Contraido
2,0,0,0,0,510,508,0.0551411707897033,333.0,Contraido
3,0,0,0,0,508,508,0.0551411707897033,333.0,Contraido
4,0,0,0,0,508,508,0.0551411707897033,333.0,Contraido
5,0,0,0,0,507,508,0.0551411707897033,333.0,Contraido
6,0,0,0,0,508,507,-0.0270961393746701,334.0,Relajado
7,0,0,0,0,507,507,-0.0270961393746701,334.0,Relajado
8,0,0,0,0,506,507,-0.0270961393746701,334.0,Relajado
9,0,0,0,0,510,509,0.1373784809540768,335.0,Contraido
10,0,0,0,0,509,509,0.1373784809540768,335.0,Contraido
11,0,0,0,0,506,507,-0.0270961393746701,336.0,Relajado
12,0,0,0,0,507,506,-0.1093334495390436,336.0,Relajado
13,0,0,0,0,504,505,-0.1915707597034171,336.0,Relajado
14,0,0,0,0,505,505,-0.1915707597034171,336.0,Relajado
15,0,0,0,0,506,506,-0.1093334495390436,336.0,Relajado
0,0,0,0,0,507,507,-0.0270961393746701,336.0,Relajado
1,0,0,0,0,507,507,-0.0270961393746701,336.0,Relajado
2,0,0,0,0,505,505,-0.1915707597034171,336.0,Relajado
3,0,0,0,0,505,505,-0.1915707597034171,336.0,Relajado
4,0,0,0,0,503,505,-0.1915707597034171,336.0,Relajado
5,0,0,0,0,509,509,0.1373784809540768,337.0,Contraido
6,0,0,0,0,513,511,0.3018531012828239,337.0,Contraido
7,0,0,0,0,511,511,0.3018531012828239,337.0,Contraido
8,0,0,0,0,510,510,0.2196157911184503,337.0,Contraido
9,0,0,0,0,508,508,0.0551411707897033,337.0,Contraido
10,0,0,0,0,508,508,0.0551411707897033,337.0,Contraido
11,0,0,0,0,509,509,0.1373784809540768,337.0,Contraido
12,0,0,0,0,509,509,0.1373784809540768,337.0,Contraido
13,0,0,0,0,510,509,0.1373784809540768,337.0,Contraido
14,0,0,0,0,509,509,0.1373784809540768,337.0,Contraido
15,0,0,0,0,508,508,0.0551411707897033,337.0,Contraido
0,0,0,0,0,508,508,0.0551411707897033,337.0,Contraido
1,0,0,0,0,509,509,0.1373784809540768,337.0,Contraido
2,0,0,0,0,513,510,0.2196157911184503,337.0,Contraido
3,0,0,0,0,510,510,0.2196157911184503,337.0,Contraido
4,0,0,0,0,505,507,-0.0270961393746701,338.0,Relajado
5,0,0,0,0,507,506,-0.1093334495390436,338.0,Relajado
6,0,0,0,0,506,506,-0.1093334495390436,338.0,Relajado
7,0,0,0,0,506,506,-0.1093334495390436,338.0,Relajado
8,0,0,0,0,508,508,0.0551411707897033,339.0,Contraido
9,0,0,0,0,508,508,0.0551411707897033,339.0,Contraido
10,0,0,0,0,507,508,0.0551411707897033,339.0,Contraido
11,0,0,0,0,508,508,0.0551411707897033,339.0,Contraido
12,0,0,0,0,508,508,0.0551411707897033,339.0,Contraido
13,0,0,0,0,509,508,0.0551411707897033,339.0,Contraido
14,0,0,0,0,508,508,0.0551411707897033,339.0,Contraido
15,0,0,0,0,506,508,0.0551411707897033,339.0,Contraido
0,0,0,0,0,508,506,-0.1093334495390436,340.0,Relajado
1,0,0,0,0,505,508,0.0551411707897033,341.0,Contraido
2,0,0,0,0,509,509,0.1373784809540768,341.0,Contraido
3,0,0,0,0,510,509,0.1373784809540768,341.0,Contraido
4,0,0,0,0,504,505,-0.1915707597034171,342.0,Relajado
5,0,0,0,0,505,505,-0.1915707597034171,342.0,Relajado
6,0,0,0,0,509,509,0.1373784809540768,343.0,Contraido
7,0,0,0,0,509,509,0.1373784809540768,343.0,Contraido
8,0,0,0,0,510,509,0.1373784809540768,343.0,Contraido
9,0,0,0,0,505,506,-0.1093334495390436,344.0,Relajado
10,0,0,0,0,506,506,-0.1093334495390436,344.0,Relajado
11,0,0,0,0,507,507,-0.0270961393746701,344.0,Relajado
12,0,0,0,0,508,508,0.0551411707897033,345.0,Contraido
13,0,0,0,0,508,508,0.0551411707897033,345.0,Contraido
14,0,0,0,0,507,508,0.0551411707897033,345.0,Contraido
15,0,0,0,0,511,508,0.0551411707897033,345.0,Contraido
0,0,0,0,0,508,508,0.0551411707897033,345.0,Contraido
1,0,0,0,0,507,507,-0.0270961393746701,346.0,Relajado
2,0,0,0,0,505,505,-0.1915707597034171,346.0,Relajado
3,0,0,0,0,504,505,-0.1915707597034171,346.0,Relajado
4,0,0,0,0,506,504,-0.2738080698677906,346.0,Relajado
5,0,0,0,0,504,504,-0.2738080698677906,346.0,Relajado
6,0,0,0,0,504,504,-0.2738080698677906,346.0,Relajado
7,0,0,0,0,504,504,-0.2738080698677906,346.0,Relajado
8,0,0,0,0,505,504,-0.2738080698677906,346.0,Relajado
9,0,0,0,0,504,504,-0.2738080698677906,346.0,Relajado
10,0,0,0,0,504,504,-0.2738080698677906,346.0,Relajado
11,0,0,0,0,505,505,-0.1915707597034171,346.0,Relajado
12,0,0,0,0,508,505,-0.1915707597034171,346.0,Relajado
13,0,0,0,0,505,507,-0.0270961393746701,346.0,Relajado
14,0,0,0,0,507,506,-0.1093334495390436,346.0,Relajado
15,0,0,0,0,506,507,-0.0270961393746701,346.0,Relajado
0,0,0,0,0,509,509,0.1373784809540768,347.0,Contraido
1,0,0,0,0,510,510,0.2196157911184503,347.0,Contraido
2,0,0,0,0,511,510,0.2196157911184503,347.0,Contraido
3,0,0,0,0,509,509,0.1373784809540768,347.0,Contraido
4,0,0,0,0,509,509,0.1373784809540768,347.0,Contraido
5,0,0,0,0,508,509,0.1373784809540768,347.0,Contraido
6,0,0,0,0,509,508,0.0551411707897033,347.0,Contraido
7,0,0,0,0,507,507,-0.0270961393746701,348.0,Relajado
8,0,0,0,0,504,504,-0.2738080698677906,348.0,Relajado
9,0,0,0,0,503,504,-0.2738080698677906,348.0,Relajado
10,0,0,0,0,504,504,-0.2738080698677906,348.0,Relajado
11,0,0,0,0,507,507,-0.0270961393746701,348.0,Relajado
12,0,0,0,0,507,507,-0.0270961393746701,348.0,Relajado
13,0,0,0,0,508,507,-0.0270961393746701,348.0,Relajado
14,0,0,0,0,505,505,-0.1915707597034171,348.0,Relajado
15,0,0,0,0,502,502,-0.4382826901965377,348.0,Relajado
0,0,0,0,0,502,502,-0.4382826901965377,348.0,Relajado
1,0,0,0,0,506,506,-0.1093334495390436,348.0,Relajado
2,0,0,0,0,506,506,-0.1093334495390436,348.0,Relajado
3,0,0,0,0,505,506,-0.1093334495390436,348.0,Relajado
4,0,0,0,0,509,507,-0.0270961393746701,348.0,Relajado
5,0,0,0,0,507,507,-0.0270961393746701,348.0,Relajado
6,0,0,0,0,507,507,-0.0270961393746701,348.0,Relajado
7,0,0,0,0,509,507,-0.0270961393746701,348.0,Relajado
8,0,0,0,0,507,507,-0.0270961393746701,348.0,Relajado
9,0,0,0,0,507,507,-0.0270961393746701,348.0,Relajado
10,0,0,0,0,508,507,-0.0270961393746701,348.0,Relajado
11,0,0,0,0,507,508,0.0551411707897033,349.0,Contraido
12,0,0,0,0,509,509,0.1373784809540768,349.0,Contraido
13,0,0,0,0,510,509,0.1373784809540768,349.0,Contraido
14,0,0,0,0,508,508,0.0551411707897033,349.0,Contraido
15,0,0,0,0,508,508,0.0551411707897033,349.0,Contraido
0,0,0,0,0,508,508,0.0551411707897033,349.0,Contraido
1,0,0,0,0,507,507,-0.0270961393746701,350.0,Relajado
2,0,0,0,0,506,506,-0.1093334495390436,350.0,Relajado
3,0,0,0,0,504,506,-0.1093334495390436,350.0,Relajado
4,0,0,0,0,510,509,0.1373784809540768,351.0,Contraido
5,0,0,0,0,509,509,0.1373784809540768,351.0,Contraido
6,0,0,0,0,508,508,0.0551411707897033,351.0,Contraido
7,0,0,0,0,507,508,0.0551411707897033,351.0,Contraido
8,0,0,0,0,508,507,-0.0270961393746701,352.0,Relajado
9,0,0,0,0,506,508,0.0551411707897033,353.0,Contraido
10,0,0,0,0,509,509,0.1373784809540768,353.0,Contraido
11,0,0,0,0,509,509,0.1373784809540768,353.0,Contraido
12,0,0,0,0,508,509,0.1373784809540768,353.0,Contraido
13,0,0,0,0,511,509,0.1373784809540768,353.0,Contraido
14,0,0,0,0,509,511,0.3018531012828239,353.0,Contraido
15,0,0,0,0,511,509,0.1373784809540768,353.0,Contraido
0,0,0,0,0,506,508,0.0551411707897033,353.0,Contraido
1,0,0,0,0,508,508,0.0551411707897033,353.0,Contraido
2,0,0,0,0,512,509,0.1373784809540768,353.0,Contraido
3,0,0,0,0,509,510,0.2196157911184503,353.0,Contraido
4,0,0,0,0,510,510,0.2196157911184503,353.0,Contraido
5,0,0,0,0,510,510,0.2196157911184503,353.0,Contraido
6,0,0,0,0,507,510,0.2196157911184503,353.0,Contraido
7,0,0,0,0,510,510,0.2196157911184503,353.0,Contraido
8,0,0,0,0,512,510,0.2196157911184503,353.0,Contraido
9,0,0,0,0,508,510,0.2196157911184503,353.0,Contraido
10,0,0,0,0,510,510,0.2196157911184503,353.0,Contraido
11,0,0,0,0,511,510,0.2196157911184503,353.0,Contraido
12,0,0,0,0,509,509,0.1373784809540768,353.0,Contraido
13,0,0,0,0,509,509,0.1373784809540768,353.0,Contraido
14,0,0,0,0,511,510,0.2196157911184503,353.0,Contraido
15,0,0,0,0,510,510,0.2196157911184503,353.0,Contraido
0,0,0,0,0,510,510,0.2196157911184503,353.0,Contraido
1,0,0,0,0,513,510,0.2196157911184503,353.0,Contraido
2,0,0,0,0,508,508,0.0551411707897033,353.0,Contraido
3,0,0,0,0,506,508,0.0551411707897033,353.0,Contraido
4,0,0,0,0,508,508,0.0551411707897033,353.0,Contraido
5,0,0,0,0,510,509,0.1373784809540768,353.0,Contraido
6,0,0,0,0,509,510,0.2196157911184503,353.0,Contraido
7,0,0,0,0,510,509,0.1373784809540768,353.0,Contraido
8,0,0,0,0,509,510,0.2196157911184503,353.0,Contraido
9,0,0,0,0,511,509,0.1373784809540768,353.0,Contraido
10,0,0,0,0,508,511,0.3018531012828239,353.0,Contraido
11,0,0,0,0,511,511,0.3018531012828239,353.0,Contraido
12,0,0,0,0,512,511,0.3018531012828239,353.0,Contraido
13,0,0,0,0,509,510,0.2196157911184503,353.0,Contraido
14,0,0,0,0,510,509,0.1373784809540768,353.0,Contraido
15,0,0,0,0,509,509,0.1373784809540768,353.0,Contraido
0,0,0,0,0,506,506,-0.1093334495390436,354.0,Relajado
1,0,0,0,0,506,506,-0.1093334495390436,354.0,Relajado
2,0,0,0,0,506,506,-0.1093334495390436,354.0,Relajado
3,0,0,0,0,505,505,-0.1915707597034171,354.0,Relajado
4,0,0,0,0,505,505,-0.1915707597034171,354.0,Relajado
5,0,0,0,0,508,508,0.0551411707897033,355.0,Contraido
6,0,0,0,0,508,508,0.0551411707897033,355.0,Contraido
7,0,0,0,0,504,507,-0.0270961393746701,356.0,Relajado
8,0,0,0,0,507,507,-0.0270961393746701,356.0,Relajado
9,0,0,0,0,508,507,-0.0270961393746701,356.0,Relajado
10,0,0,0,0,505,505,-0.1915707597034171,356.0,Relajado
11,0,0,0,0,503,505,-0.1915707597034171,356.0,Relajado
12,0,0,0,0,508,508,0.0551411707897033,357.0,Contraido
13,0,0,0,0,508,508,0.0551411707897033,357.0,Contraido
14,0,0,0,0,508,508,0.0551411707897033,357.0,Contraido
15,0,0,0,0,504,505,-0.1915707597034171,358.0,Relajado
0,0,0,0,0,505,505,-0.1915707597034171,358.0,Relajado
1,0,0,0,0,508,508,0.0551411707897033,359.0,Contraido
2,0,0,0,0,509,508,0.0551411707897033,359.0,Contraido
3,0,0,0,0,507,509,0.1373784809540768,359.0,Contraido
4,0,0,0,0,511,510,0.2196157911184503,359.0,Contraido
5,0,0,0,0,510,510,0.2196157911184503,359.0,Contraido
6,0,0,0,0,510,510,0.2196157911184503,359.0,Contraido
7,0,0,0,0,508,508,0.0551411707897033,359.0,Contraido
8,0,0,0,0,507,507,-0.0270961393746701,360.0,Relajado
9,0,0,0,0,506,507,-0.0270961393746701,360.0,Relajado
10,0,0,0,0,508,507,-0.0270961393746701,360.0,Relajado
11,0,0,0,0,507,507,-0.0270961393746701,360.0,Relajado
12,0,0,0,0,507,507,-0.0270961393746701,360.0,Relajado
13,0,0,0,0,506,507,-0.0270961393746701,360.0,Relajado
14,0,0,0,0,507,506,-0.1093334495390436,360.0,Relajado
15,0,0,0,0,505,505,-0.1915707597034171,360.0,Relajado
0,0,0,0,0,502,505,-0.1915707597034171,360.0,Relajado
1,0,0,0,0,505,505,-0.1915707597034171,360.0,Relajado
2,0,0,0,0,506,506,-0.1093334495390436,360.0,Relajado
3,0,0,0,0,506,506,-0.1093334495390436,360.0,Relajado
4,0,0,0,0,506,506,-0.1093334495390436,360.0,Relajado
5,0,0,0,0,507,507,-0.0270961393746701,360.0,Relajado
6,0,0,0,0,509,509,0.1373784809540768,361.0,Contraido
7,0,0,0,0,509,509,0.1373784809540768,361.0,Contraido
8,0,0,0,0,507,508,0.0551411707897033,361.0,Contraido
9,0,0,0,0,508,507,-0.0270961393746701,362.0,Relajado
10,0,0,0,0,507,507,-0.0270961393746701,362.0,Relajado
11,0,0,0,0,505,507,-0.0270961393746701,362.0,Relajado
12,0,0,0,0,508,505,-0.1915707597034171,362.0,Relajado
13,0,0,0,0,505,505,-0.1915707597034171,362.0,Relajado
14,0,0,0,0,503,504,-0.2738080698677906,362.0,Relajado
15,0,0,0,0,504,504,-0.2738080698677906,362.0,Relajado
0,0,0,0,0,505,505,-0.1915707597034171,362.0,Relajado
1,0,0,0,0,506,506,-0.1093334495390436,362.0,Relajado
2,0,0,0,0,509,507,-0.0270961393746701,362.0,Relajado
3,0,0,0,0,507,509,0.1373784809540768,363.0,Contraido
4,0,0,0,0,509,507,-0.0270961393746701,364.0,Relajado
5,0,0,0,0,507,508,0.0551411707897033,365.0,Contraido
6,0,0,0,0,508,508,0.0551411707897033,365.0,Contraido
7,0,0,0,0,508,508,0.0551411707897033,365.0,Contraido
8,0,0,0,0,505,508,0.0551411707897033,365.0,Contraido
9,0,0,0,0,509,509,0.1373784809540768,365.0,Contraido
10,0,0,0,0,509,509,0.1373784809540768,365.0,Contraido
11,0,0,0,0,510,510,0.2196157911184503,365.0,Contraido
12,0,0,0,0,511,511,0.3018531012828239,365.0,Contraido
13,0,0,0,0,512,511,0.3018531012828239,365.0,Contraido
14,0,0,0,0,511,511,0.3018531012828239,365.0,Contraido
15,0,0,0,0,508,508,0.0551411707897033,365.0,Contraido
0,0,0,0,0,506,506,-0.1093334495390436,366.0,Relajado
1,0,0,0,0,506,506,-0.1093334495390436,366.0,Relajado
2,0,0,0,0,506,506,-0.1093334495390436,366.0,Relajado
3,0,0,0,0,509,508,0.0551411707897033,367.0,Contraido
4,0,0,0,0,508,508,0.0551411707897033,367.0,Contraido
5,0,0,0,0,504,505,-0.1915707597034171,368.0,Relajado
6,0,0,0,0,505,505,-0.1915707597034171,368.0,Relajado
7,0,0,0,0,505,505,-0.1915707597034171,368.0,Relajado
8,0,0,0,0,507,505,-0.1915707597034171,368.0,Relajado
9,0,0,0,0,505,506,-0.1093334495390436,368.0,Relajado
10,0,0,0,0,506,506,-0.1093334495390436,368.0,Relajado
11,0,0,0,0,509,506,-0.1093334495390436,368.0,Relajado
12,0,0,0,0,505,505,-0.1915707597034171,368.0,Relajado
13,0,0,0,0,505,505,-0.1915707597034171,368.0,Relajado
14,0,0,0,0,506,505,-0.1915707597034171,368.0,Relajado
15,0,0,0,0,505,506,-0.1093334495390436,368.0,Relajado
0,0,0,0,0,508,505,-0.1915707597034171,368.0,Relajado
1,0,0,0,0,503,506,-0.1093334495390436,368.0,Relajado
2,0,0,0,0,506,506,-0.1093334495390436,368.0,Relajado
3,0,0,0,0,508,508,0.0551411707897033,369.0,Contraido
4,0,0,0,0,508,508,0.0551411707897033,369.0,Contraido
5,0,0,0,0,507,507,-0.0270961393746701,370.0,Relajado
6,0,0,0,0,505,505,-0.1915707597034171,370.0,Relajado
7,0,0,0,0,504,505,-0.1915707597034171,370.0,Relajado
8,0,0,0,0,508,508,0.0551411707897033,371.0,Contraido
9,0,0,0,0,509,508,0.0551411707897033,371.0,Contraido
10,0,0,0,0,507,507,-0.0270961393746701,372.0,Relajado
11,0,0,0,0,506,507,-0.0270961393746701,372.0,Relajado
12,0,0,0,0,508,508,0.0551411707897033,373.0,Contraido
13,0,0,0,0,512,510,0.2196157911184503,373.0,Contraido
14,0,0,0,0,510,510,0.2196157911184503,373.0,Contraido
15,0,0,0,0,509,509,0.1373784809540768,373.0,Contraido
0,0,0,0,0,508,508,0.0551411707897033,373.0,Contraido
1,0,0,0,0,507,508,0.0551411707897033,373.0,Contraido
2,0,0,0,0,508,507,-0.0270961393746701,374.0,Relajado
3,0,0,0,0,507,507,-0.0270961393746701,374.0,Relajado
4,0,0,0,0,506,507,-0.0270961393746701,374.0,Relajado
5,0,0,0,0,508,508,0.0551411707897033,375.0,Contraido
6,0,0,0,0,509,509,0.1373784809540768,375.0,Contraido
7,0,0,0,0,510,509,0.1373784809540768,375.0,Contraido
8,0,0,0,0,508,508,0.0551411707897033,375.0,Contraido
9,0,0,0,0,506,508,0.0551411707897033,375.0,Contraido
10,0,0,0,0,509,506,-0.1093334495390436,376.0,Relajado
11,0,0,0,0,505,506,-0.1093334495390436,376.0,Relajado
12,0,0,0,0,506,506,-0.1093334495390436,376.0,Relajado
13,0,0,0,0,507,506,-0.1093334495390436,376.0,Relajado
14,0,0,0,0,506,506,-0.1093334495390436,376.0,Relajado
15,0,0,0,0,504,505,-0.1915707597034171,376.0,Relajado
0,0,0,0,0,505,505,-0.1915707597034171,376.0,Relajado
1,0,0,0,0,505,505,-0.1915707597034171,376.0,Relajado
2,0,0,0,0,504,505,-0.1915707597034171,376.0,Relajado
3,0,0,0,0,508,507,-0.0270961393746701,376.0,Relajado
4,0,0,0,0,507,507,-0.0270961393746701,376.0,Relajado
5,0,0,0,0,506,507,-0.0270961393746701,376.0,Relajado
6,0,0,0,0,507,507,-0.0270961393746701,376.0,Relajado
7,0,0,0,0,508,508,0.0551411707897033,377.0,Contraido
8,0,0,0,0,510,508,0.0551411707897033,377.0,Contraido
9,0,0,0,0,508,510,0.2196157911184503,377.0,Contraido
10,0,0,0,0,510,508,0.0551411707897033,377.0,Contraido
11,0,0,0,0,508,508,0.0551411707897033,377.0,Contraido
12,0,0,0,0,506,506,-0.1093334495390436,378.0,Relajado
13,0,0,0,0,504,506,-0.1093334495390436,378.0,Relajado
14,0,0,0,0,508,507,-0.0270961393746701,378.0,Relajado
15,0,0,0,0,507,508,0.0551411707897033,379.0,Contraido
0,0,0,0,0,509,507,-0.0270961393746701,380.0,Relajado
1,0,0,0,0,506,508,0.0551411707897033,381.0,Contraido
2,0,0,0,0,508,508,0.0551411707897033,381.0,Contraido
3,0,0,0,0,509,509,0.1373784809540768,381.0,Contraido
4,0,0,0,0,510,509,0.1373784809540768,381.0,Contraido
5,0,0,0,0,509,509,0.1373784809540768,381.0,Contraido
6,0,0,0,0,508,508,0.0551411707897033,381.0,Contraido
7,0,0,0,0,507,507,-0.0270961393746701,382.0,Relajado
8,0,0,0,0,506,507,-0.0270961393746701,382.0,Relajado
9,0,0,0,0,509,506,-0.1093334495390436,382.0,Relajado
10,0,0,0,0,506,507,-0.0270961393746701,382.0,Relajado
11,0,0,0,0,507,507,-0.0270961393746701,382.0,Relajado
12,0,0,0,0,508,508,0.0551411707897033,383.0,Contraido
13,0,0,0,0,510,510,0.2196157911184503,383.0,Contraido
14,0,0,0,0,511,510,0.2196157911184503,383.0,Contraido
15,0,0,0,0,506,507,-0.0270961393746701,384.0,Relajado
0,0,0,0,0,507,507,-0.0270961393746701,384.0,Relajado
1,0,0,0,0,507,507,-0.0270961393746701,384.0,Relajado
2,0,0,0,0,511,510,0.2196157911184503,385.0,Contraido
3,0,0,0,0,510,510,0.2196157911184503,385.0,Contraido
4,0,0,0,0,508,510,0.2196157911184503,385.0,Contraido
5,0,0,0,0,510,510,0.2196157911184503,385.0,Contraido
6,0,0,0,0,511,510,0.2196157911184503,385.0,Contraido
7,0,0,0,0,510,510,0.2196157911184503,385.0,Contraido
8,0,0,0,0,509,509,0.1373784809540768,385.0,Contraido
9,0,0,0,0,509,509,0.1373784809540768,385.0,Contraido
10,0,0,0,0,509,509,0.1373784809540768,385.0,Contraido
11,0,0,0,0,507,509,0.1373784809540768,385.0,Contraido
12,0,0,0,0,509,508,0.0551411707897033,385.0,Contraido
13,0,0,0,0,508,508,0.0551411707897033,385.0,Contraido
14,0,0,0,0,506,508,0.0551411707897033,385.0,Contraido
15,0,0,0,0,508,508,0.0551411707897033,385.0,Contraido
0,0,0,0,0,510,508,0.0551411707897033,385.0,Contraido
1,0,0,0,0,506,508,0.0551411707897033,385.0,Contraido
2,0,0,0,0,508,508,0.0551411707897033,385.0,Contraido
3,0,0,0,0,508,508,0.0551411707897033,385.0,Contraido
4,0,0,0,0,504,508,0.0551411707897033,385.0,Contraido
5,0,0,0,0,508,508,0.0551411707897033,385.0,Contraido
6,0,0,0,0,508,508,0.0551411707897033,385.0,Contraido
7,0,0,0,0,509,509,0.1373784809540768,385.0,Contraido
8,0,0,0,0,510,509,0.1373784809540768,385.0,Contraido
9,0,0,0,0,509,510,0.2196157911184503,385.0,Contraido
10,0,0,0,0,510,509,0.1373784809540768,385.0,Contraido
11,0,0,0,0,509,509,0.1373784809540768,385.0,Contraido
12,0,0,0,0,507,508,0.0551411707897033,385.0,Contraido
13,0,0,0,0,508,508,0.0551411707897033,385.0,Contraido
14,0,0,0,0,509,508,0.0551411707897033,385.0,Contraido
15,0,0,0,0,507,508,0.0551411707897033,385.0,Contraido
0,0,0,0,0,508,507,-0.0270961393746701,386.0,Relajado
1,0,0,0,0,507,508,0.0551411707897033,387.0,Contraido
2,0,0,0,0,509,507,-0.0270961393746701,388.0,Relajado
3,0,0,0,0,506,506,-0.1093334495390436,388.0,Relajado
4,0,0,0,0,506,506,-0.1093334495390436,388.0,Relajado
5,0,0,0,0,505,506,-0.1093334495390436,388.0,Relajado
6,0,0,0,0,506,506,-0.1093334495390436,388.0,Relajado
7,0,0,0,0,507,507,-0.0270961393746701,388.0,Relajado
8,0,0,0,0,508,507,-0.0270961393746701,388.0,Relajado
9,0,0,0,0,504,505,-0.1915707597034171,388.0,Relajado
10,0,0,0,0,505,504,-0.2738080698677906,388.0,Relajado
11,0,0,0,0,504,505,-0.1915707597034171,388.0,Relajado
12,0,0,0,0,506,506,-0.1093334495390436,388.0,Relajado
13,0,0,0,0,506,506,-0.1093334495390436,388.0,Relajado
14,0,0,0,0,506,506,-0.1093334495390436,388.0,Relajado
15,0,0,0,0,506,506,-0.1093334495390436,388.0,Relajado
0,0,0,0,0,509,506,-0.1093334495390436,388.0,Relajado
1,0,0,0,0,504,504,-0.2738080698677906,388.0,Relajado
2,0,0,0,0,504,504,-0.2738080698677906,388.0,Relajado
3,0,0,0,0,507,505,-0.1915707597034171,388.0,Relajado
4,0,0,0,0,505,505,-0.1915707597034171,388.0,Relajado
